date,v1,longtermdebt,totalshareholderequity,netincome,grossprofit,cap_rate,assets,NOI,cashonhand,debttoequityratio,revenue,totalliabilities,ebitda,eps,cpi
2019-11-19,15.900,8.698,8.227,0.044,0.258,0.006,17.510,0.102,0.088,1.126,0.444,9.283,0.250,,1.477
2019-11-20,15.970,8.695,8.228,0.044,0.258,0.006,17.506,0.103,0.088,1.125,0.444,9.278,0.250,,1.482
2019-11-21,15.580,8.692,8.230,0.045,0.258,0.006,17.501,0.103,0.088,1.124,0.444,9.272,0.250,,1.488
2019-11-22,15.750,8.689,8.231,0.045,0.258,0.006,17.497,0.103,0.088,1.123,0.444,9.266,0.250,,1.494
2019-11-25,16.010,8.686,8.233,0.045,0.258,0.006,17.493,0.103,0.088,1.122,0.444,9.261,0.250,,1.500
2019-11-26,16.200,8.683,8.234,0.046,0.258,0.006,17.489,0.103,0.088,1.122,0.444,9.255,0.250,,1.506
2019-11-27,16.120,8.680,8.235,0.046,0.259,0.006,17.485,0.103,0.089,1.121,0.444,9.250,0.251,,1.512
2019-11-29,16.220,8.677,8.237,0.046,0.259,0.006,17.481,0.103,0.089,1.120,0.444,9.244,0.251,,1.518
2019-12-02,16.030,8.674,8.238,0.046,0.259,0.006,17.476,0.104,0.089,1.119,0.444,9.239,0.251,,1.524
2019-12-03,15.980,8.671,8.240,0.047,0.259,0.006,17.472,0.104,0.089,1.118,0.444,9.233,0.251,,1.530
2019-12-04,16.010,8.668,8.241,0.047,0.259,0.006,17.468,0.104,0.089,1.117,0.444,9.227,0.251,,1.536
2019-12-05,15.840,8.665,8.242,0.047,0.259,0.006,17.464,0.104,0.089,1.116,0.444,9.222,0.251,,1.542
2019-12-06,15.950,8.662,8.244,0.048,0.260,0.006,17.460,0.104,0.090,1.115,0.444,9.216,0.252,,1.548
2019-12-09,16.010,8.660,8.245,0.048,0.260,0.006,17.456,0.104,0.090,1.114,0.444,9.211,0.252,,1.554
2019-12-10,15.870,8.657,8.247,0.048,0.260,0.006,17.451,0.104,0.090,1.113,0.444,9.205,0.252,,1.560
2019-12-11,15.650,8.654,8.248,0.048,0.260,0.006,17.447,0.104,0.090,1.112,0.444,9.200,0.252,,1.566
2019-12-12,15.300,8.651,8.249,0.049,0.260,0.006,17.443,0.104,0.090,1.111,0.444,9.194,0.252,,1.572
2019-12-13,15.420,8.648,8.251,0.049,0.260,0.006,17.439,0.105,0.090,1.110,0.444,9.188,0.252,,1.578
2019-12-16,15.500,8.645,8.252,0.049,0.260,0.006,17.435,0.105,0.090,1.109,0.444,9.183,0.252,,1.584
2019-12-17,15.240,8.642,8.253,0.049,0.261,0.006,17.431,0.105,0.091,1.108,0.444,9.177,0.253,,1.590
2019-12-18,15.330,8.639,8.255,0.050,0.261,0.006,17.426,0.105,0.091,1.108,0.444,9.172,0.253,,1.596
2019-12-19,15.530,8.636,8.256,0.050,0.261,0.006,17.422,0.105,0.091,1.107,0.444,9.166,0.253,,1.602
2019-12-20,15.660,8.633,8.258,0.050,0.261,0.006,17.418,0.105,0.091,1.106,0.444,9.160,0.253,,1.608
2019-12-23,15.500,8.630,8.259,0.051,0.261,0.006,17.414,0.105,0.091,1.105,0.444,9.155,0.253,,1.614
2019-12-24,15.510,8.627,8.260,0.051,0.261,0.006,17.410,0.106,0.091,1.104,0.444,9.149,0.253,,1.620
2019-12-26,15.630,8.624,8.262,0.051,0.262,0.006,17.406,0.106,0.092,1.103,0.444,9.144,0.254,,1.626
2019-12-27,15.680,8.621,8.263,0.051,0.262,0.006,17.401,0.106,0.092,1.102,0.444,9.138,0.254,,1.632
2019-12-30,15.810,8.618,8.265,0.052,0.262,0.006,17.397,0.106,0.092,1.101,0.444,9.133,0.254,,1.637
2019-12-31,15.920,8.615,8.266,0.052,0.262,0.006,17.393,0.106,0.092,1.100,0.444,9.127,0.254,$0.10,1.643
2020-01-02,15.990,8.618,8.261,0.052,0.262,0.006,17.396,0.106,0.095,1.102,0.444,9.135,0.254,,1.649
2020-01-03,16.320,8.621,8.256,0.052,0.262,0.006,17.399,0.106,0.099,1.104,0.444,9.143,0.254,,1.655
2020-01-06,16.380,8.623,8.251,0.052,0.262,0.006,17.403,0.106,0.102,1.105,0.444,9.152,0.254,,1.661
2020-01-07,16.030,8.626,8.246,0.052,0.262,0.006,17.406,0.107,0.105,1.107,0.444,9.160,0.255,,1.667
2020-01-08,16.190,8.629,8.241,0.052,0.263,0.006,17.409,0.107,0.109,1.109,0.444,9.168,0.255,,1.673
2020-01-09,16.180,8.632,8.236,0.052,0.263,0.006,17.412,0.107,0.112,1.111,0.445,9.176,0.255,,1.679
2020-01-10,16.310,8.635,8.231,0.052,0.263,0.006,17.416,0.107,0.115,1.112,0.445,9.184,0.255,,1.685
2020-01-13,16.380,8.637,8.226,0.052,0.263,0.006,17.419,0.107,0.118,1.114,0.445,9.193,0.255,,1.691
2020-01-14,16.210,8.640,8.221,0.052,0.263,0.006,17.422,0.107,0.122,1.116,0.445,9.201,0.255,,1.697
2020-01-15,16.330,8.643,8.216,0.052,0.263,0.006,17.425,0.108,0.125,1.118,0.445,9.209,0.255,,1.703
2020-01-16,16.560,8.646,8.211,0.052,0.263,0.006,17.428,0.108,0.128,1.120,0.445,9.217,0.256,,1.709
2020-01-17,16.540,8.649,8.206,0.052,0.263,0.006,17.432,0.108,0.132,1.121,0.445,9.225,0.256,,1.715
2020-01-21,16.770,8.651,8.201,0.052,0.263,0.006,17.435,0.108,0.135,1.123,0.445,9.234,0.256,,1.721
2020-01-22,16.900,8.654,8.196,0.052,0.264,0.006,17.438,0.108,0.138,1.125,0.445,9.242,0.256,,1.727
2020-01-23,17.010,8.657,8.191,0.052,0.264,0.006,17.441,0.108,0.142,1.127,0.445,9.250,0.256,,1.733
2020-01-24,17.000,8.660,8.187,0.051,0.264,0.006,17.445,0.109,0.145,1.128,0.446,9.258,0.256,,1.739
2020-01-27,16.930,8.663,8.182,0.051,0.264,0.006,17.448,0.109,0.148,1.130,0.446,9.266,0.256,,1.745
2020-01-28,16.980,8.666,8.177,0.051,0.264,0.006,17.451,0.109,0.152,1.132,0.446,9.274,0.257,,1.751
2020-01-29,16.990,8.668,8.172,0.051,0.264,0.006,17.454,0.109,0.155,1.134,0.446,9.283,0.257,,1.757
2020-01-30,17.100,8.671,8.167,0.051,0.264,0.006,17.458,0.109,0.158,1.135,0.446,9.291,0.257,,1.763
2020-01-31,17.070,8.674,8.162,0.051,0.264,0.006,17.461,0.109,0.161,1.137,0.446,9.299,0.257,,1.769
2020-02-03,17.040,8.677,8.157,0.051,0.264,0.006,17.464,0.110,0.165,1.139,0.446,9.307,0.257,,1.775
2020-02-04,17.220,8.680,8.152,0.051,0.265,0.006,17.467,0.110,0.168,1.141,0.446,9.315,0.257,,1.781
2020-02-05,17.040,8.682,8.147,0.051,0.265,0.006,17.470,0.110,0.171,1.143,0.446,9.324,0.257,,1.787
2020-02-06,17.120,8.685,8.142,0.051,0.265,0.006,17.474,0.110,0.175,1.144,0.446,9.332,0.258,,1.792
2020-02-07,17.100,8.688,8.137,0.051,0.265,0.006,17.477,0.110,0.178,1.146,0.447,9.340,0.258,,1.798
2020-02-10,17.320,8.691,8.132,0.051,0.265,0.006,17.480,0.110,0.181,1.148,0.447,9.348,0.258,,1.804
2020-02-11,17.130,8.694,8.127,0.051,0.265,0.006,17.483,0.111,0.185,1.150,0.447,9.356,0.258,,1.810
2020-02-12,17.260,8.696,8.122,0.051,0.265,0.006,17.487,0.111,0.188,1.151,0.447,9.365,0.258,,1.816
2020-02-13,17.550,8.699,8.117,0.051,0.265,0.006,17.490,0.111,0.191,1.153,0.447,9.373,0.258,,1.822
2020-02-14,17.660,8.702,8.112,0.051,0.266,0.006,17.493,0.111,0.194,1.155,0.447,9.381,0.258,,1.828
2020-02-18,17.690,8.705,8.107,0.051,0.266,0.006,17.496,0.111,0.198,1.157,0.447,9.389,0.259,,1.834
2020-02-19,17.240,8.708,8.102,0.051,0.266,0.006,17.499,0.111,0.201,1.159,0.447,9.397,0.259,,1.840
2020-02-20,17.110,8.710,8.097,0.051,0.266,0.006,17.503,0.111,0.204,1.160,0.447,9.406,0.259,,1.846
2020-02-21,17.030,8.713,8.092,0.051,0.266,0.006,17.506,0.112,0.208,1.162,0.447,9.414,0.259,,1.852
2020-02-24,16.950,8.716,8.087,0.051,0.266,0.006,17.509,0.112,0.211,1.164,0.447,9.422,0.259,,1.858
2020-02-25,16.520,8.719,8.082,0.051,0.266,0.006,17.512,0.112,0.214,1.166,0.448,9.430,0.259,,1.864
2020-02-26,16.060,8.722,8.077,0.051,0.266,0.006,17.516,0.112,0.218,1.167,0.448,9.438,0.260,,1.870
2020-02-27,15.700,8.724,8.072,0.051,0.266,0.006,17.519,0.112,0.221,1.169,0.448,9.447,0.260,,1.876
2020-02-28,15.570,8.727,8.067,0.051,0.267,0.006,17.522,0.112,0.224,1.171,0.448,9.455,0.260,,1.882
2020-03-02,16.200,8.730,8.062,0.051,0.267,0.006,17.525,0.113,0.228,1.173,0.448,9.463,0.260,,1.888
2020-03-03,16.170,8.733,8.057,0.051,0.267,0.006,17.528,0.113,0.231,1.175,0.448,9.471,0.260,,1.894
2020-03-04,16.670,8.736,8.052,0.051,0.267,0.006,17.532,0.113,0.234,1.176,0.448,9.479,0.260,,1.900
2020-03-05,16.390,8.738,8.047,0.051,0.267,0.006,17.535,0.113,0.237,1.178,0.448,9.488,0.260,,1.906
2020-03-06,16.030,8.741,8.042,0.051,0.267,0.006,17.538,0.113,0.241,1.180,0.448,9.496,0.261,,1.912
2020-03-09,14.890,8.744,8.037,0.051,0.267,0.006,17.541,0.113,0.244,1.182,0.448,9.504,0.261,,1.918
2020-03-10,15.440,8.747,8.033,0.050,0.267,0.006,17.545,0.114,0.247,1.183,0.449,9.512,0.261,,1.924
2020-03-11,14.630,8.750,8.028,0.050,0.267,0.006,17.548,0.114,0.251,1.185,0.449,9.520,0.261,,1.930
2020-03-12,13.930,8.753,8.023,0.050,0.268,0.006,17.551,0.114,0.254,1.187,0.449,9.528,0.261,,1.936
2020-03-13,14.680,8.755,8.018,0.050,0.268,0.006,17.554,0.114,0.257,1.189,0.449,9.537,0.261,,1.942
2020-03-16,11.220,8.758,8.013,0.050,0.268,0.007,17.558,0.114,0.261,1.190,0.449,9.545,0.261,,1.947
2020-03-17,11.990,8.761,8.008,0.050,0.268,0.007,17.561,0.114,0.264,1.192,0.449,9.553,0.262,,1.953
2020-03-18,10.470,8.764,8.003,0.050,0.268,0.007,17.564,0.115,0.267,1.194,0.449,9.561,0.262,,1.959
2020-03-19,10.040,8.767,7.998,0.050,0.268,0.007,17.567,0.115,0.271,1.196,0.449,9.569,0.262,,1.965
2020-03-20,9.330,8.769,7.993,0.050,0.268,0.007,17.570,0.115,0.274,1.198,0.449,9.578,0.262,,1.971
2020-03-23,8.750,8.772,7.988,0.050,0.268,0.007,17.574,0.115,0.277,1.199,0.449,9.586,0.262,,1.977
2020-03-24,9.840,8.775,7.983,0.050,0.268,0.007,17.577,0.115,0.280,1.201,0.450,9.594,0.262,,1.983
2020-03-25,10.240,8.778,7.978,0.050,0.269,0.007,17.580,0.115,0.284,1.203,0.450,9.602,0.262,,1.989
2020-03-26,10.810,8.781,7.973,0.050,0.269,0.007,17.583,0.116,0.287,1.205,0.450,9.610,0.263,,1.995
2020-03-27,11.290,8.783,7.968,0.050,0.269,0.007,17.587,0.116,0.290,1.206,0.450,9.619,0.263,,2.001
2020-03-30,11.500,8.786,7.963,0.050,0.269,0.007,17.590,0.116,0.294,1.208,0.450,9.627,0.263,,2.007
2020-03-31,11.590,8.789,7.958,0.050,0.269,0.007,17.593,0.116,0.297,1.210,0.450,9.635,0.263,$0.09,2.013
2020-04-01,11.130,8.785,7.964,0.050,0.269,0.007,17.595,0.116,0.301,1.209,0.450,9.631,0.263,,2.019
2020-04-02,11.220,8.780,7.970,0.050,0.269,0.007,17.598,0.116,0.306,1.207,0.450,9.628,0.263,,2.001
2020-04-03,10.630,8.776,7.976,0.050,0.269,0.007,17.600,0.116,0.310,1.206,0.450,9.624,0.263,,1.983
2020-04-06,11.770,8.771,7.983,0.050,0.269,0.007,17.603,0.116,0.314,1.205,0.450,9.620,0.263,,1.965
2020-04-07,11.850,8.767,7.989,0.049,0.269,0.007,17.605,0.116,0.319,1.204,0.450,9.617,0.263,,1.947
2020-04-08,12.650,8.762,7.995,0.049,0.269,0.007,17.608,0.116,0.323,1.202,0.450,9.613,0.263,,1.929
2020-04-09,13.340,8.758,8.001,0.049,0.269,0.007,17.610,0.116,0.328,1.201,0.450,9.609,0.263,,1.911
2020-04-13,12.980,8.753,8.007,0.049,0.269,0.007,17.612,0.116,0.332,1.200,0.450,9.605,0.263,,1.893
2020-04-14,13.280,8.749,8.013,0.049,0.269,0.007,17.615,0.116,0.336,1.199,0.450,9.602,0.263,,1.875
2020-04-15,13.070,8.744,8.019,0.049,0.269,0.007,17.617,0.116,0.341,1.197,0.450,9.598,0.263,,1.857
2020-04-16,12.530,8.740,8.025,0.049,0.269,0.007,17.620,0.116,0.345,1.196,0.450,9.594,0.263,,1.839
2020-04-17,13.070,8.735,8.032,0.049,0.269,0.007,17.622,0.116,0.349,1.195,0.450,9.591,0.263,,1.820
2020-04-20,12.210,8.731,8.038,0.049,0.269,0.007,17.625,0.116,0.354,1.193,0.450,9.587,0.263,,1.802
2020-04-21,11.610,8.726,8.044,0.048,0.269,0.007,17.627,0.116,0.358,1.192,0.450,9.583,0.263,,1.784
2020-04-22,12.120,8.722,8.050,0.048,0.269,0.007,17.629,0.116,0.362,1.191,0.450,9.580,0.263,,1.766
2020-04-23,11.850,8.717,8.056,0.048,0.269,0.007,17.632,0.116,0.367,1.190,0.450,9.576,0.264,,1.748
2020-04-24,11.950,8.713,8.062,0.048,0.269,0.007,17.634,0.116,0.371,1.188,0.450,9.572,0.264,,1.730
2020-04-27,12.390,8.708,8.068,0.048,0.269,0.007,17.637,0.116,0.376,1.187,0.450,9.568,0.264,,1.712
2020-04-28,12.510,8.704,8.074,0.048,0.269,0.007,17.639,0.116,0.380,1.186,0.450,9.565,0.264,,1.694
2020-04-29,13.120,8.699,8.081,0.048,0.269,0.007,17.642,0.116,0.384,1.185,0.450,9.561,0.264,,1.676
2020-04-30,12.980,8.695,8.087,0.048,0.269,0.007,17.644,0.116,0.389,1.183,0.450,9.557,0.264,,1.658
2020-05-01,12.550,8.690,8.093,0.048,0.269,0.007,17.646,0.116,0.393,1.182,0.450,9.554,0.264,,1.640
2020-05-04,12.510,8.686,8.099,0.047,0.269,0.007,17.649,0.116,0.397,1.181,0.450,9.550,0.264,,1.636
2020-05-05,12.900,8.681,8.105,0.047,0.269,0.007,17.651,0.116,0.402,1.180,0.450,9.546,0.264,,1.631
2020-05-06,12.650,8.677,8.111,0.047,0.269,0.007,17.654,0.116,0.406,1.178,0.450,9.543,0.264,,1.627
2020-05-07,13.510,8.672,8.117,0.047,0.269,0.007,17.656,0.116,0.410,1.177,0.450,9.539,0.264,,1.623
2020-05-08,13.680,8.668,8.123,0.047,0.269,0.007,17.659,0.116,0.415,1.176,0.450,9.535,0.264,,1.618
2020-05-11,13.900,8.663,8.130,0.047,0.269,0.007,17.661,0.116,0.419,1.174,0.450,9.531,0.264,,1.614
2020-05-12,13.240,8.659,8.136,0.047,0.269,0.007,17.663,0.116,0.424,1.173,0.450,9.528,0.264,,1.610
2020-05-13,13.160,8.654,8.142,0.047,0.269,0.007,17.666,0.116,0.428,1.172,0.450,9.524,0.264,,1.606
2020-05-14,13.180,8.650,8.148,0.047,0.269,0.007,17.668,0.116,0.432,1.171,0.450,9.520,0.264,,1.601
2020-05-15,13.230,8.645,8.154,0.046,0.268,0.007,17.671,0.117,0.437,1.169,0.450,9.517,0.264,,1.597
2020-05-18,13.950,8.641,8.160,0.046,0.268,0.007,17.673,0.117,0.441,1.168,0.450,9.513,0.264,,1.593
2020-05-19,13.850,8.636,8.166,0.046,0.268,0.007,17.676,0.117,0.445,1.167,0.450,9.509,0.264,,1.588
2020-05-20,13.560,8.632,8.172,0.046,0.268,0.007,17.678,0.117,0.450,1.166,0.450,9.506,0.264,,1.584
2020-05-21,13.850,8.627,8.179,0.046,0.268,0.007,17.680,0.117,0.454,1.164,0.450,9.502,0.264,,1.580
2020-05-22,13.970,8.623,8.185,0.046,0.268,0.007,17.683,0.117,0.459,1.163,0.450,9.498,0.264,,1.576
2020-05-26,14.340,8.618,8.191,0.046,0.268,0.007,17.685,0.117,0.463,1.162,0.450,9.494,0.264,,1.571
2020-05-27,14.420,8.614,8.197,0.046,0.268,0.007,17.688,0.117,0.467,1.160,0.450,9.491,0.264,,1.567
2020-05-28,14.380,8.609,8.203,0.046,0.268,0.007,17.690,0.117,0.472,1.159,0.450,9.487,0.264,,1.563
2020-05-29,14.430,8.605,8.209,0.045,0.268,0.007,17.693,0.117,0.476,1.158,0.450,9.483,0.264,,1.558
2020-06-01,15.320,8.600,8.215,0.045,0.268,0.007,17.695,0.117,0.480,1.157,0.450,9.480,0.264,,1.554
2020-06-02,15.140,8.596,8.221,0.045,0.268,0.007,17.697,0.117,0.485,1.155,0.450,9.476,0.264,,1.547
2020-06-03,15.270,8.591,8.228,0.045,0.268,0.007,17.700,0.117,0.489,1.154,0.450,9.472,0.264,,1.540
2020-06-04,15.220,8.587,8.234,0.045,0.268,0.007,17.702,0.117,0.493,1.153,0.450,9.469,0.264,,1.533
2020-06-05,15.730,8.582,8.240,0.045,0.268,0.007,17.705,0.117,0.498,1.152,0.450,9.465,0.264,,1.526
2020-06-08,16.030,8.578,8.246,0.045,0.268,0.007,17.707,0.117,0.502,1.150,0.450,9.461,0.264,,1.519
2020-06-09,15.620,8.573,8.252,0.045,0.268,0.007,17.710,0.117,0.507,1.149,0.450,9.457,0.265,,1.512
2020-06-10,15.130,8.569,8.258,0.045,0.268,0.007,17.712,0.117,0.511,1.148,0.450,9.454,0.265,,1.505
2020-06-11,14.440,8.564,8.264,0.044,0.268,0.007,17.714,0.117,0.515,1.147,0.450,9.450,0.265,,1.498
2020-06-12,15.190,8.560,8.270,0.044,0.268,0.007,17.717,0.117,0.520,1.145,0.450,9.446,0.265,,1.491
2020-06-15,15.570,8.555,8.277,0.044,0.268,0.007,17.719,0.117,0.524,1.144,0.450,9.443,0.265,,1.484
2020-06-16,15.840,8.551,8.283,0.044,0.268,0.007,17.722,0.117,0.528,1.143,0.450,9.439,0.265,,1.478
2020-06-17,15.590,8.546,8.289,0.044,0.268,0.007,17.724,0.117,0.533,1.141,0.450,9.435,0.265,,1.471
2020-06-18,15.560,8.542,8.295,0.044,0.268,0.007,17.727,0.117,0.537,1.140,0.450,9.432,0.265,,1.464
2020-06-19,15.280,8.537,8.301,0.044,0.268,0.007,17.729,0.117,0.541,1.139,0.450,9.428,0.265,,1.457
2020-06-22,15.450,8.533,8.307,0.044,0.268,0.007,17.731,0.117,0.546,1.138,0.450,9.424,0.265,,1.450
2020-06-23,15.340,8.528,8.313,0.044,0.268,0.007,17.734,0.117,0.550,1.136,0.450,9.420,0.265,,1.443
2020-06-24,14.970,8.524,8.319,0.043,0.268,0.007,17.736,0.117,0.555,1.135,0.450,9.417,0.265,,1.436
2020-06-25,15.260,8.519,8.326,0.043,0.268,0.007,17.739,0.117,0.559,1.134,0.450,9.413,0.265,,1.429
2020-06-26,14.940,8.515,8.332,0.043,0.268,0.007,17.741,0.117,0.563,1.133,0.450,9.409,0.265,,1.422
2020-06-29,14.870,8.510,8.338,0.043,0.268,0.007,17.744,0.117,0.568,1.131,0.450,9.406,0.265,,1.415
2020-06-30,15.110,8.506,8.344,0.043,0.268,0.007,17.746,0.117,0.572,1.130,0.450,9.402,0.265,$0.08,1.408
2020-07-01,15.920,8.506,8.344,0.043,0.268,0.007,17.746,0.117,0.572,1.130,0.450,9.402,0.265,,1.401
2020-07-02,15.830,8.505,8.344,0.043,0.268,0.007,17.746,0.117,0.572,1.130,0.450,9.403,0.265,,1.400
2020-07-06,15.740,8.505,8.343,0.043,0.268,0.007,17.746,0.117,0.571,1.130,0.450,9.403,0.265,,1.399
2020-07-07,15.390,8.505,8.343,0.042,0.268,0.007,17.746,0.116,0.571,1.130,0.451,9.403,0.264,,1.398
2020-07-08,15.460,8.504,8.343,0.042,0.268,0.007,17.746,0.116,0.571,1.130,0.451,9.403,0.264,,1.397
2020-07-09,15.340,8.504,8.343,0.042,0.268,0.007,17.746,0.116,0.571,1.130,0.451,9.404,0.264,,1.395
2020-07-10,15.440,8.504,8.343,0.042,0.268,0.007,17.747,0.116,0.571,1.130,0.451,9.404,0.264,,1.394
2020-07-13,15.180,8.504,8.342,0.042,0.268,0.007,17.747,0.116,0.570,1.130,0.451,9.404,0.264,,1.393
2020-07-14,15.290,8.503,8.342,0.042,0.268,0.007,17.747,0.116,0.570,1.130,0.451,9.404,0.264,,1.392
2020-07-15,15.470,8.503,8.342,0.041,0.268,0.007,17.747,0.116,0.570,1.130,0.451,9.405,0.263,,1.391
2020-07-16,15.350,8.503,8.342,0.041,0.268,0.007,17.747,0.116,0.570,1.130,0.452,9.405,0.263,,1.390
2020-07-17,15.710,8.502,8.342,0.041,0.268,0.007,17.747,0.116,0.570,1.130,0.452,9.405,0.263,,1.389
2020-07-20,15.540,8.502,8.341,0.041,0.268,0.007,17.747,0.115,0.570,1.130,0.452,9.405,0.263,,1.388
2020-07-21,15.510,8.502,8.341,0.041,0.268,0.006,17.747,0.115,0.569,1.130,0.452,9.406,0.263,,1.386
2020-07-22,15.920,8.501,8.341,0.041,0.268,0.006,17.747,0.115,0.569,1.130,0.452,9.406,0.263,,1.385
2020-07-23,15.670,8.501,8.341,0.040,0.268,0.006,17.747,0.115,0.569,1.130,0.452,9.406,0.262,,1.384
2020-07-24,15.430,8.501,8.341,0.040,0.267,0.006,17.747,0.115,0.569,1.130,0.452,9.407,0.262,,1.383
2020-07-27,15.700,8.500,8.340,0.040,0.267,0.006,17.747,0.115,0.569,1.130,0.453,9.407,0.262,,1.382
2020-07-28,15.990,8.500,8.340,0.040,0.267,0.006,17.747,0.115,0.568,1.130,0.453,9.407,0.262,,1.381
2020-07-29,16.450,8.500,8.340,0.040,0.267,0.006,17.748,0.114,0.568,1.130,0.453,9.407,0.262,,1.380
2020-07-30,16.720,8.499,8.340,0.040,0.267,0.006,17.748,0.114,0.568,1.130,0.453,9.408,0.262,,1.379
2020-07-31,16.720,8.499,8.340,0.040,0.267,0.006,17.748,0.114,0.568,1.130,0.453,9.408,0.262,,1.378
2020-08-03,16.630,8.499,8.339,0.039,0.267,0.006,17.748,0.114,0.568,1.130,0.453,9.408,0.261,,1.376
2020-08-04,16.630,8.498,8.339,0.039,0.267,0.006,17.748,0.114,0.568,1.130,0.453,9.408,0.261,,1.375
2020-08-05,16.490,8.498,8.339,0.039,0.267,0.006,17.748,0.114,0.567,1.130,0.454,9.409,0.261,,1.374
2020-08-06,16.440,8.498,8.339,0.039,0.267,0.006,17.748,0.114,0.567,1.130,0.454,9.409,0.261,,1.373
2020-08-07,16.930,8.498,8.339,0.039,0.267,0.006,17.748,0.114,0.567,1.130,0.454,9.409,0.261,,1.372
2020-08-10,16.830,8.497,8.338,0.039,0.267,0.006,17.748,0.114,0.567,1.130,0.454,9.409,0.261,,1.371
2020-08-11,16.460,8.497,8.338,0.038,0.267,0.006,17.748,0.113,0.567,1.130,0.454,9.410,0.260,,1.370
2020-08-12,16.730,8.497,8.338,0.038,0.267,0.006,17.748,0.113,0.566,1.130,0.454,9.410,0.260,,1.369
2020-08-13,16.360,8.496,8.338,0.038,0.267,0.006,17.748,0.113,0.566,1.130,0.454,9.410,0.260,,1.368
2020-08-14,16.070,8.496,8.337,0.038,0.267,0.006,17.748,0.113,0.566,1.130,0.454,9.410,0.260,,1.366
2020-08-17,16.590,8.496,8.337,0.038,0.267,0.006,17.749,0.113,0.566,1.130,0.455,9.411,0.260,,1.365
2020-08-18,16.400,8.495,8.337,0.038,0.267,0.006,17.749,0.113,0.566,1.130,0.455,9.411,0.260,,1.364
2020-08-19,16.090,8.495,8.337,0.038,0.267,0.006,17.749,0.113,0.565,1.130,0.455,9.411,0.260,,1.363
2020-08-20,16.120,8.495,8.337,0.037,0.267,0.006,17.749,0.112,0.565,1.130,0.455,9.412,0.259,,1.362
2020-08-21,16.310,8.494,8.336,0.037,0.267,0.006,17.749,0.112,0.565,1.130,0.455,9.412,0.259,,1.361
2020-08-24,16.320,8.494,8.336,0.037,0.267,0.006,17.749,0.112,0.565,1.130,0.455,9.412,0.259,,1.360
2020-08-25,16.220,8.494,8.336,0.037,0.267,0.006,17.749,0.112,0.565,1.130,0.455,9.412,0.259,,1.359
2020-08-26,15.980,8.494,8.336,0.037,0.267,0.006,17.749,0.112,0.564,1.130,0.456,9.413,0.259,,1.357
2020-08-27,16.160,8.493,8.336,0.037,0.267,0.006,17.749,0.112,0.564,1.130,0.456,9.413,0.259,,1.356
2020-08-28,16.070,8.493,8.335,0.036,0.267,0.006,17.749,0.112,0.564,1.130,0.456,9.413,0.258,,1.355
2020-08-31,16.050,8.493,8.335,0.036,0.267,0.006,17.749,0.112,0.564,1.130,0.456,9.413,0.258,,1.354
2020-09-01,16.130,8.492,8.335,0.036,0.267,0.006,17.749,0.112,0.564,1.130,0.456,9.414,0.258,,1.353
2020-09-02,16.450,8.492,8.335,0.036,0.267,0.006,17.750,0.111,0.564,1.130,0.456,9.414,0.258,,1.356
2020-09-03,16.160,8.492,8.335,0.036,0.267,0.006,17.750,0.111,0.563,1.130,0.456,9.414,0.258,,1.358
2020-09-04,16.070,8.491,8.334,0.036,0.267,0.006,17.750,0.111,0.563,1.130,0.457,9.414,0.258,,1.361
2020-09-08,15.800,8.491,8.334,0.036,0.266,0.006,17.750,0.111,0.563,1.130,0.457,9.415,0.258,,1.363
2020-09-09,16.290,8.491,8.334,0.035,0.266,0.006,17.750,0.111,0.563,1.130,0.457,9.415,0.257,,1.366
2020-09-10,15.930,8.490,8.334,0.035,0.266,0.006,17.750,0.111,0.563,1.130,0.457,9.415,0.257,,1.369
2020-09-11,15.970,8.490,8.334,0.035,0.266,0.006,17.750,0.111,0.562,1.130,0.457,9.416,0.257,,1.371
2020-09-14,16.350,8.490,8.333,0.035,0.266,0.006,17.750,0.110,0.562,1.130,0.457,9.416,0.257,,1.374
2020-09-15,16.210,8.489,8.333,0.035,0.266,0.006,17.750,0.110,0.562,1.130,0.457,9.416,0.257,,1.377
2020-09-16,16.220,8.489,8.333,0.035,0.266,0.006,17.750,0.110,0.562,1.130,0.458,9.416,0.257,,1.379
2020-09-17,16.050,8.489,8.333,0.034,0.266,0.006,17.750,0.110,0.562,1.130,0.458,9.417,0.256,,1.382
2020-09-18,15.880,8.488,8.333,0.034,0.266,0.006,17.750,0.110,0.562,1.130,0.458,9.417,0.256,,1.384
2020-09-21,15.460,8.488,8.332,0.034,0.266,0.006,17.750,0.110,0.561,1.130,0.458,9.417,0.256,,1.387
2020-09-22,15.540,8.488,8.332,0.034,0.266,0.006,17.751,0.110,0.561,1.130,0.458,9.417,0.256,,1.390
2020-09-23,14.820,8.488,8.332,0.034,0.266,0.006,17.751,0.110,0.561,1.130,0.458,9.418,0.256,,1.392
2020-09-24,15.110,8.487,8.332,0.034,0.266,0.006,17.751,0.110,0.561,1.130,0.458,9.418,0.256,,1.395
2020-09-25,15.460,8.487,8.332,0.033,0.266,0.006,17.751,0.109,0.561,1.130,0.459,9.418,0.255,,1.398
2020-09-28,16.000,8.487,8.331,0.033,0.266,0.006,17.751,0.109,0.560,1.130,0.459,9.418,0.255,,1.400
2020-09-29,15.700,8.486,8.331,0.033,0.266,0.006,17.751,0.109,0.560,1.130,0.459,9.419,0.255,,1.403
