date,totalshareholderequity,debttoequityratio,grossprofit,revenue,totalliabilities,eps,cashonhand,NOI,assets,ebitda,netincome,cap_rate,v1,longtermdebt,REIT_Return
2013-05-17,6.814,3.686,0.92,1.145,25.142,1.012,0.973,0.532,31.955,0.859,0.314,0.017,55.8,22.635,0.04608159671265043
2013-05-20,6.814,3.687,0.918,1.143,25.144,1.015,0.977,0.531,31.957,0.858,0.315,0.017,55.52,22.637,0.046228353390079246
2013-05-21,6.813,3.687,0.917,1.141,25.146,1.018,0.981,0.531,31.959,0.858,0.315,0.017,55.92,22.638,0.046235138705416116
2013-05-22,6.813,3.688,0.916,1.139,25.148,1.021,0.986,0.53,31.961,0.857,0.316,0.017,54.62,22.64,0.04638191692352855
2013-05-23,6.813,3.688,0.914,1.137,25.151,1.024,0.99,0.529,31.963,0.857,0.317,0.017,53.86,22.642,0.046528695141640986
2013-05-24,6.813,3.688,0.913,1.135,25.153,1.027,0.994,0.528,31.965,0.856,0.318,0.017,54.13,22.644,0.04667547335975342
2013-05-28,6.812,3.689,0.912,1.133,25.155,1.03,0.998,0.528,31.967,0.855,0.319,0.017,54.43,22.646,0.04682912507339988
2013-05-29,6.812,3.689,0.91,1.131,25.157,1.033,1.002,0.527,31.969,0.855,0.32,0.016,53.32,22.647,0.046975924838520255
2013-05-30,6.812,3.69,0.909,1.129,25.16,1.036,1.006,0.526,31.971,0.854,0.321,0.016,52.74,22.649,0.047122724603640635
2013-05-31,6.811,3.69,0.908,1.127,25.162,1.039,1.01,0.526,31.973,0.854,0.322,0.016,51.64,22.651,0.047276464542651594
2013-06-03,6.811,3.691,0.906,1.125,25.164,1.042,1.014,0.525,31.975,0.853,0.322,0.016,51.71,22.653,0.047276464542651594
2013-06-04,6.811,3.691,0.905,1.123,25.166,1.044,1.018,0.524,31.977,0.852,0.323,0.016,51.4,22.654,0.047423285861107035
2013-06-05,6.811,3.692,0.904,1.121,25.169,1.047,1.022,0.523,31.979,0.852,0.324,0.016,50.86,22.656,0.047570107179562476
2013-06-06,6.81,3.692,0.902,1.119,25.171,1.05,1.026,0.523,31.981,0.851,0.325,0.016,51.68,22.658,0.04772393538913363
2013-06-07,6.81,3.693,0.901,1.117,25.173,1.053,1.031,0.522,31.983,0.851,0.326,0.016,51.89,22.66,0.04787077826725404
2013-06-10,6.81,3.693,0.9,1.115,25.175,1.056,1.035,0.521,31.985,0.85,0.327,0.016,51.28,22.661,0.04801762114537445
2013-06-11,6.81,3.694,0.899,1.113,25.178,1.059,1.039,0.52,31.987,0.849,0.328,0.016,50.33,22.663,0.04816446402349486
2013-06-12,6.809,3.694,0.897,1.111,25.18,1.062,1.043,0.52,31.989,0.849,0.329,0.016,49.54,22.665,0.048318402114847996
2013-06-13,6.809,3.694,0.896,1.109,25.182,1.065,1.047,0.519,31.991,0.848,0.329,0.016,51.22,22.667,0.048318402114847996
2013-06-14,6.809,3.695,0.895,1.107,25.184,1.068,1.051,0.518,31.993,0.848,0.33,0.016,51.52,22.669,0.048465266558966075
2013-06-17,6.809,3.695,0.893,1.105,25.187,1.071,1.055,0.517,31.995,0.847,0.331,0.016,52.28,22.67,0.048612131003084154
2013-06-18,6.808,3.696,0.892,1.103,25.189,1.074,1.059,0.517,31.997,0.846,0.332,0.016,51.91,22.672,0.04876615746180964
2013-06-19,6.808,3.696,0.891,1.101,25.191,1.077,1.063,0.516,31.999,0.846,0.333,0.016,50.42,22.674,0.04891304347826087
2013-06-20,6.808,3.697,0.889,1.099,25.193,1.08,1.067,0.515,32.001,0.845,0.334,0.016,47.96,22.676,0.04905992949471211
2013-06-21,6.808,3.697,0.888,1.097,25.196,1.082,1.071,0.514,32.003,0.845,0.335,0.016,48.58,22.677,0.04920681551116334
2013-06-24,6.807,3.698,0.887,1.095,25.198,1.085,1.076,0.514,32.005,0.844,0.336,0.016,48.08,22.679,0.0493609519612164
2013-06-25,6.807,3.698,0.885,1.093,25.2,1.088,1.08,0.513,32.007,0.843,0.336,0.016,48.66,22.681,0.0493609519612164
2013-06-26,6.807,3.699,0.884,1.091,25.202,1.091,1.084,0.512,32.009,0.843,0.337,0.016,49.11,22.683,0.049507859556339066
2013-06-27,6.807,3.699,0.883,1.089,25.205,1.094,1.088,0.511,32.011,0.842,0.338,0.016,49.85,22.684,0.049654767151461734
2013-06-28,6.806,3.7,0.881,1.087,25.207,1.097,1.092,0.511,32.013,0.842,0.339,0.016,49.0,22.686,0.04980899206582427
2013-06-30,6.806,3.7,0.88,1.085,25.209,1.1,1.096,0.51,32.015,0.841,0.34,0.016,48.96,22.688,0.04995592124595945
2013-07-01,6.806,3.7,0.881,1.086,25.211,1.098,1.096,0.511,32.016,0.842,0.34,0.016,48.92,22.689,0.04995592124595945
2013-07-02,6.806,3.701,0.882,1.087,25.212,1.097,1.096,0.511,32.018,0.842,0.339,0.016,50.47,22.689,0.04980899206582427
2013-07-03,6.806,3.701,0.882,1.088,25.214,1.095,1.096,0.512,32.02,0.843,0.339,0.016,49.34,22.69,0.04980899206582427
2013-07-05,6.806,3.701,0.883,1.089,25.215,1.094,1.096,0.512,32.021,0.844,0.338,0.016,49.49,22.691,0.0496620628856891
2013-07-08,6.806,3.702,0.884,1.09,25.217,1.092,1.096,0.513,32.022,0.845,0.338,0.016,49.41,22.691,0.0496620628856891
2013-07-09,6.806,3.702,0.885,1.091,25.218,1.091,1.096,0.514,32.024,0.845,0.337,0.016,50.19,22.692,0.049515133705553924
2013-07-10,6.806,3.702,0.886,1.092,25.22,1.089,1.096,0.514,32.026,0.846,0.337,0.016,49.9,22.693,0.049515133705553924
2013-07-11,6.806,3.702,0.887,1.093,25.221,1.088,1.096,0.515,32.027,0.847,0.336,0.016,50.92,22.693,0.04936820452541875
2013-07-12,6.806,3.703,0.887,1.094,25.223,1.086,1.096,0.515,32.028,0.847,0.336,0.016,50.58,22.694,0.04936820452541875
2013-07-15,6.806,3.703,0.888,1.095,25.224,1.084,1.096,0.516,32.03,0.848,0.336,0.016,50.55,22.695,0.04936820452541875
2013-07-16,6.806,3.703,0.889,1.096,25.226,1.083,1.097,0.517,32.032,0.849,0.335,0.016,50.58,22.695,0.049221275345283574
2013-07-17,6.806,3.704,0.89,1.097,25.227,1.081,1.097,0.517,32.033,0.85,0.335,0.016,50.52,22.696,0.049221275345283574
2013-07-18,6.806,3.704,0.891,1.098,25.229,1.08,1.097,0.518,32.034,0.85,0.334,0.016,51.12,22.697,0.0490743461651484
2013-07-19,6.806,3.704,0.891,1.099,25.23,1.078,1.097,0.518,32.036,0.851,0.334,0.016,51.19,22.697,0.0490743461651484
2013-07-22,6.806,3.705,0.892,1.1,25.232,1.077,1.097,0.519,32.038,0.852,0.333,0.016,51.53,22.698,0.048927416985013225
2013-07-23,6.806,3.705,0.893,1.1,25.234,1.075,1.097,0.52,32.039,0.852,0.333,0.016,51.51,22.698,0.048927416985013225
2013-07-24,6.805,3.705,0.894,1.101,25.235,1.073,1.097,0.52,32.04,0.853,0.333,0.016,51.02,22.699,0.048934606906686266
2013-07-25,6.805,3.706,0.895,1.102,25.237,1.072,1.097,0.521,32.042,0.854,0.332,0.016,50.83,22.7,0.048787656135194715
2013-07-26,6.805,3.706,0.895,1.103,25.238,1.07,1.097,0.521,32.044,0.855,0.332,0.016,51.06,22.7,0.048787656135194715
2013-07-29,6.805,3.706,0.896,1.104,25.24,1.069,1.097,0.522,32.045,0.855,0.331,0.016,50.6,22.701,0.048640705363703164
2013-07-30,6.805,3.707,0.897,1.105,25.241,1.067,1.097,0.522,32.046,0.856,0.331,0.016,50.19,22.702,0.048640705363703164
2013-07-31,6.805,3.707,0.898,1.106,25.243,1.066,1.097,0.523,32.048,0.857,0.33,0.016,49.67,22.702,0.04849375459221161
2013-08-01,6.805,3.707,0.899,1.107,25.244,1.064,1.097,0.524,32.05,0.858,0.33,0.016,49.33,22.703,0.04849375459221161
2013-08-02,6.805,3.708,0.9,1.108,25.246,1.062,1.097,0.524,32.051,0.858,0.33,0.016,48.91,22.704,0.04849375459221161
2013-08-05,6.805,3.708,0.9,1.109,25.247,1.061,1.097,0.525,32.053,0.859,0.329,0.016,48.69,22.704,0.04834680382072006
2013-08-06,6.805,3.708,0.901,1.11,25.249,1.059,1.097,0.525,32.054,0.86,0.329,0.016,48.52,22.705,0.04834680382072006
2013-08-07,6.805,3.708,0.902,1.111,25.25,1.058,1.097,0.526,32.056,0.86,0.328,0.016,48.68,22.706,0.04819985304922851
2013-08-08,6.805,3.709,0.903,1.112,25.252,1.056,1.097,0.527,32.057,0.861,0.328,0.016,48.52,22.706,0.04819985304922851
2013-08-09,6.805,3.709,0.904,1.113,25.253,1.055,1.097,0.527,32.059,0.862,0.327,0.016,49.02,22.707,0.04805290227773696
2013-08-12,6.805,3.709,0.904,1.114,25.255,1.053,1.097,0.528,32.06,0.863,0.327,0.016,48.81,22.708,0.04805290227773696
2013-08-13,6.805,3.71,0.905,1.115,25.256,1.052,1.097,0.528,32.062,0.863,0.326,0.016,48.16,22.708,0.04790595150624541
2013-08-14,6.805,3.71,0.906,1.116,25.258,1.05,1.098,0.529,32.063,0.864,0.326,0.016,47.38,22.709,0.04790595150624541
2013-08-15,6.805,3.71,0.907,1.117,25.26,1.048,1.098,0.53,32.064,0.865,0.326,0.017,46.45,22.71,0.04790595150624541
2013-08-16,6.805,3.711,0.908,1.118,25.261,1.047,1.098,0.53,32.066,0.865,0.325,0.017,45.09,22.71,0.04775900073475386
2013-08-19,6.805,3.711,0.908,1.119,25.263,1.045,1.098,0.531,32.067,0.866,0.325,0.017,44.45,22.711,0.04775900073475386
2013-08-20,6.805,3.711,0.909,1.12,25.264,1.044,1.098,0.531,32.069,0.867,0.324,0.017,45.29,22.712,0.047612049963262314
2013-08-21,6.805,3.712,0.91,1.121,25.266,1.042,1.098,0.532,32.07,0.868,0.324,0.017,44.98,22.712,0.047612049963262314
2013-08-22,6.805,3.712,0.911,1.122,25.267,1.041,1.098,0.533,32.072,0.868,0.323,0.017,45.42,22.713,0.04746509919177076
2013-08-23,6.805,3.712,0.912,1.123,25.269,1.039,1.098,0.533,32.073,0.869,0.323,0.017,45.77,22.714,0.04746509919177076
2013-08-26,6.805,3.713,0.913,1.124,25.27,1.038,1.098,0.534,32.075,0.87,0.322,0.017,45.66,22.714,0.04731814842027921
2013-08-27,6.805,3.713,0.913,1.125,25.272,1.036,1.098,0.534,32.076,0.87,0.322,0.017,45.23,22.715,0.04731814842027921
2013-08-28,6.805,3.713,0.914,1.126,25.273,1.034,1.098,0.535,32.078,0.871,0.322,0.017,45.08,22.716,0.04731814842027921
2013-08-29,6.805,3.713,0.915,1.127,25.275,1.033,1.098,0.536,32.079,0.872,0.321,0.017,45.41,22.716,0.04717119764878766
2013-08-30,6.805,3.714,0.916,1.128,25.276,1.031,1.098,0.536,32.081,0.873,0.321,0.017,45.19,22.717,0.04717119764878766
2013-09-03,6.805,3.714,0.917,1.129,25.278,1.03,1.098,0.537,32.082,0.873,0.32,0.017,44.82,22.718,0.04702424687729611
2013-09-04,6.805,3.714,0.917,1.13,25.279,1.028,1.098,0.537,32.084,0.874,0.32,0.017,44.86,22.718,0.04702424687729611
2013-09-05,6.805,3.715,0.918,1.131,25.281,1.027,1.098,0.538,32.085,0.875,0.319,0.017,44.23,22.719,0.04687729610580456
2013-09-06,6.804,3.715,0.919,1.132,25.282,1.025,1.098,0.538,32.087,0.876,0.319,0.017,44.98,22.72,0.04688418577307466
2013-09-09,6.804,3.715,0.92,1.132,25.284,1.023,1.098,0.539,32.088,0.876,0.319,0.017,46.07,22.72,0.04688418577307466
2013-09-10,6.804,3.716,0.921,1.133,25.286,1.022,1.098,0.54,32.09,0.877,0.318,0.017,46.16,22.721,0.04673721340388007
2013-09-11,6.804,3.716,0.921,1.134,25.287,1.02,1.098,0.54,32.091,0.878,0.318,0.017,46.28,22.721,0.04673721340388007
2013-09-12,6.804,3.716,0.922,1.135,25.289,1.019,1.098,0.541,32.093,0.878,0.317,0.017,46.02,22.722,0.04659024103468548
2013-09-13,6.804,3.717,0.923,1.136,25.29,1.017,1.098,0.541,32.094,0.879,0.317,0.017,46.09,22.723,0.04659024103468548
2013-09-16,6.804,3.717,0.924,1.137,25.292,1.016,1.099,0.542,32.096,0.88,0.316,0.017,47.08,22.723,0.04644326866549089
2013-09-17,6.804,3.717,0.925,1.138,25.293,1.014,1.099,0.543,32.097,0.881,0.316,0.017,46.99,22.724,0.04644326866549089
2013-09-18,6.804,3.718,0.926,1.139,25.295,1.012,1.099,0.543,32.099,0.881,0.316,0.017,47.93,22.725,0.04644326866549089
2013-09-19,6.804,3.718,0.926,1.14,25.296,1.011,1.099,0.544,32.1,0.882,0.315,0.017,47.95,22.725,0.046296296296296294
2013-09-20,6.804,3.718,0.927,1.141,25.298,1.009,1.099,0.544,32.102,0.883,0.315,0.017,46.86,22.726,0.046296296296296294
2013-09-23,6.804,3.718,0.928,1.142,25.299,1.008,1.099,0.545,32.103,0.883,0.314,0.017,46.95,22.727,0.0461493239271017
2013-09-24,6.804,3.719,0.929,1.143,25.301,1.006,1.099,0.546,32.105,0.884,0.314,0.017,46.55,22.727,0.0461493239271017
2013-09-25,6.804,3.719,0.93,1.144,25.302,1.005,1.099,0.546,32.106,0.885,0.313,0.017,46.62,22.728,0.04600235155790711
2013-09-26,6.804,3.719,0.93,1.145,25.304,1.003,1.099,0.547,32.108,0.886,0.313,0.017,46.94,22.729,0.04600235155790711
2013-09-27,6.804,3.72,0.931,1.146,25.305,1.002,1.099,0.547,32.109,0.886,0.312,0.017,46.58,22.729,0.04585537918871252
2013-09-30,6.804,3.72,0.932,1.147,25.307,1.0,1.099,0.548,32.111,0.887,0.312,0.017,46.0,22.73,0.04585537918871252
2013-10-01,6.804,3.722,0.932,1.146,25.326,1.004,1.108,0.548,32.13,0.887,0.313,0.017,46.4,22.729,0.04600235155790711
2013-10-02,6.805,3.725,0.932,1.145,25.344,1.007,1.118,0.549,32.149,0.888,0.314,0.017,47.03,22.728,0.0461425422483468
2013-10-03,6.805,3.728,0.932,1.145,25.363,1.011,1.127,0.549,32.168,0.888,0.315,0.017,46.16,22.727,0.046289493019838354
2013-10-04,6.805,3.73,0.932,1.144,25.382,1.014,1.136,0.55,32.187,0.889,0.316,0.017,46.28,22.726,0.046436443791329905
2013-10-07,6.805,3.733,0.932,1.143,25.4,1.018,1.145,0.55,32.206,0.889,0.317,0.017,46.87,22.725,0.046583394562821456
2013-10-08,6.806,3.735,0.932,1.142,25.419,1.022,1.154,0.55,32.225,0.89,0.319,0.017,46.24,22.724,0.04687040846312077
2013-10-09,6.806,3.738,0.932,1.142,25.438,1.025,1.164,0.551,32.244,0.89,0.32,0.017,46.31,22.723,0.04701733764325595
2013-10-10,6.806,3.74,0.932,1.141,25.456,1.029,1.173,0.551,32.263,0.89,0.321,0.017,47.39,22.722,0.04716426682339113
2013-10-11,6.807,3.742,0.931,1.14,25.475,1.032,1.182,0.552,32.282,0.891,0.322,0.017,47.78,22.722,0.047304245629499045
2013-10-14,6.807,3.745,0.931,1.139,25.494,1.036,1.192,0.552,32.301,0.891,0.323,0.017,47.88,22.721,0.04745115322462171
2013-10-15,6.807,3.748,0.931,1.138,25.512,1.04,1.201,0.552,32.32,0.892,0.324,0.017,47.76,22.72,0.04759806081974438
2013-10-16,6.808,3.75,0.931,1.138,25.531,1.043,1.21,0.553,32.339,0.892,0.325,0.017,48.77,22.719,0.047737955346651005
2013-10-17,6.808,3.752,0.931,1.137,25.55,1.047,1.219,0.553,32.358,0.892,0.326,0.017,49.21,22.718,0.04788484136310223
2013-10-18,6.808,3.755,0.931,1.136,25.568,1.05,1.228,0.553,32.377,0.893,0.327,0.017,49.02,22.717,0.04803172737955347
2013-10-21,6.808,3.758,0.931,1.135,25.587,1.054,1.238,0.554,32.396,0.893,0.328,0.017,48.64,22.716,0.0481786133960047
2013-10-22,6.809,3.76,0.931,1.134,25.606,1.058,1.247,0.554,32.414,0.894,0.33,0.017,49.56,22.715,0.048465266558966075
2013-10-23,6.809,3.762,0.931,1.134,25.624,1.061,1.256,0.555,32.433,0.894,0.331,0.017,49.27,22.714,0.048612131003084154
2013-10-24,6.809,3.765,0.931,1.133,25.643,1.065,1.266,0.555,32.452,0.895,0.332,0.017,49.8,22.713,0.04875899544720223
2013-10-25,6.81,3.768,0.931,1.132,25.662,1.068,1.275,0.555,32.471,0.895,0.333,0.017,49.55,22.712,0.048898678414096924
2013-10-28,6.81,3.77,0.931,1.131,25.68,1.072,1.284,0.556,32.49,0.895,0.334,0.017,48.88,22.711,0.049045521292217335
2013-10-29,6.81,3.772,0.931,1.131,25.699,1.075,1.293,0.556,32.509,0.896,0.335,0.017,48.61,22.71,0.049192364170337746
2013-10-30,6.811,3.775,0.931,1.13,25.718,1.079,1.302,0.557,32.528,0.896,0.336,0.017,48.36,22.709,0.049331963001027754
2013-10-31,6.811,3.778,0.931,1.129,25.736,1.083,1.312,0.557,32.547,0.897,0.337,0.017,47.95,22.708,0.049478784319483195
2013-11-01,6.811,3.78,0.931,1.128,25.755,1.086,1.321,0.557,32.566,0.897,0.338,0.017,48.59,22.708,0.049625605637938636
2013-11-04,6.811,3.782,0.93,1.127,25.774,1.09,1.33,0.558,32.585,0.898,0.339,0.017,48.75,22.707,0.04977242695639407
2013-11-05,6.812,3.785,0.93,1.127,25.792,1.093,1.34,0.558,32.604,0.898,0.34,0.017,48.15,22.706,0.049911920140927775
2013-11-06,6.812,3.788,0.93,1.126,25.811,1.097,1.349,0.559,32.623,0.898,0.342,0.017,48.45,22.705,0.05020551967116853
2013-11-07,6.812,3.79,0.93,1.125,25.83,1.101,1.358,0.559,32.642,0.899,0.343,0.017,48.19,22.704,0.05035231943628891
2013-11-08,6.813,3.792,0.93,1.124,25.848,1.104,1.367,0.559,32.661,0.899,0.344,0.017,47.47,22.703,0.050491707030676646
2013-11-11,6.813,3.795,0.93,1.124,25.867,1.108,1.376,0.56,32.68,0.9,0.345,0.017,47.31,22.702,0.05063848524878908
2013-11-12,6.813,3.798,0.93,1.123,25.886,1.111,1.386,0.56,32.699,0.9,0.346,0.017,46.48,22.701,0.05078526346690151
2013-11-13,6.814,3.8,0.93,1.122,25.904,1.115,1.395,0.56,32.718,0.901,0.347,0.017,46.44,22.7,0.05092456706780158
2013-11-14,6.814,3.802,0.93,1.121,25.923,1.119,1.404,0.561,32.737,0.901,0.348,0.017,47.18,22.699,0.05107132374523041
2013-11-15,6.814,3.805,0.93,1.12,25.942,1.122,1.414,0.561,32.756,0.901,0.349,0.017,47.63,22.698,0.051218080422659226
2013-11-18,6.814,3.808,0.93,1.12,25.961,1.126,1.423,0.562,32.775,0.902,0.35,0.017,47.3,22.697,0.05136483710008805
2013-11-19,6.815,3.81,0.93,1.119,25.979,1.129,1.432,0.562,32.794,0.902,0.351,0.017,47.2,22.696,0.05150403521643433
2013-11-20,6.815,3.812,0.93,1.118,25.998,1.133,1.441,0.562,32.813,0.903,0.352,0.017,46.55,22.695,0.051650770359501094
2013-11-21,6.815,3.815,0.93,1.117,26.017,1.137,1.451,0.563,32.832,0.903,0.354,0.017,46.75,22.694,0.051944240645634625
2013-11-22,6.816,3.818,0.93,1.117,26.035,1.14,1.46,0.563,32.851,0.903,0.355,0.017,46.41,22.693,0.05208333333333333
2013-11-25,6.816,3.82,0.93,1.116,26.054,1.144,1.469,0.564,32.87,0.904,0.356,0.017,46.18,22.693,0.052230046948356805
2013-11-26,6.816,3.822,0.929,1.115,26.073,1.147,1.478,0.564,32.889,0.904,0.357,0.017,46.58,22.692,0.05237676056338028
2013-11-27,6.816,3.825,0.929,1.114,26.091,1.151,1.488,0.564,32.908,0.905,0.358,0.017,47.07,22.691,0.05252347417840376
2013-11-29,6.817,3.828,0.929,1.113,26.11,1.155,1.497,0.565,32.927,0.905,0.359,0.017,46.49,22.69,0.052662461493325506
2013-12-02,6.817,3.83,0.929,1.113,26.129,1.158,1.506,0.565,32.946,0.906,0.36,0.017,46.18,22.689,0.05280915358662168
2013-12-03,6.817,3.832,0.929,1.112,26.147,1.162,1.515,0.566,32.965,0.906,0.361,0.017,46.19,22.688,0.05295584567991785
2013-12-04,6.818,3.835,0.929,1.111,26.166,1.165,1.524,0.566,32.984,0.906,0.362,0.017,46.34,22.687,0.05309474919331182
2013-12-05,6.818,3.838,0.929,1.11,26.185,1.169,1.534,0.566,33.003,0.907,0.363,0.017,46.79,22.686,0.0532414197711939
2013-12-06,6.818,3.84,0.929,1.11,26.203,1.172,1.543,0.567,33.022,0.907,0.364,0.017,47.39,22.685,0.053388090349075976
2013-12-09,6.819,3.842,0.929,1.109,26.222,1.176,1.552,0.567,33.04,0.908,0.366,0.017,47.7,22.684,0.05367355917289925
2013-12-10,6.819,3.845,0.929,1.108,26.241,1.18,1.562,0.568,33.059,0.908,0.367,0.017,47.51,22.683,0.053820208241677665
2013-12-11,6.819,3.848,0.929,1.107,26.259,1.183,1.571,0.568,33.078,0.909,0.368,0.017,46.67,22.682,0.05396685731045608
2013-12-12,6.819,3.85,0.929,1.106,26.278,1.187,1.58,0.568,33.097,0.909,0.369,0.017,46.03,22.681,0.05411350637923449
2013-12-13,6.82,3.852,0.929,1.106,26.297,1.19,1.589,0.569,33.116,0.909,0.37,0.017,47.04,22.68,0.054252199413489736
2013-12-16,6.82,3.855,0.929,1.105,26.315,1.194,1.598,0.569,33.135,0.91,0.371,0.017,47.25,22.679,0.05439882697947214
2013-12-17,6.82,3.858,0.929,1.104,26.334,1.198,1.608,0.569,33.154,0.91,0.372,0.017,47.34,22.678,0.05454545454545454
2013-12-18,6.821,3.86,0.929,1.103,26.353,1.201,1.617,0.57,33.173,0.911,0.373,0.017,48.11,22.678,0.0546840639202463
2013-12-19,6.821,3.862,0.928,1.102,26.371,1.205,1.626,0.57,33.192,0.911,0.374,0.017,47.78,22.677,0.054830669989737575
2013-12-20,6.821,3.865,0.928,1.102,26.39,1.208,1.636,0.571,33.211,0.911,0.375,0.017,48.0,22.676,0.054977276059228856
2013-12-23,6.822,3.867,0.928,1.101,26.409,1.212,1.645,0.571,33.23,0.912,0.377,0.017,47.77,22.675,0.05526238639695104
2013-12-24,6.822,3.87,0.928,1.1,26.427,1.216,1.654,0.571,33.249,0.912,0.378,0.017,47.82,22.674,0.055408970976253295
2013-12-26,6.822,3.872,0.928,1.099,26.446,1.219,1.663,0.572,33.268,0.913,0.379,0.017,47.85,22.673,0.05555555555555555
2013-12-27,6.822,3.875,0.928,1.099,26.465,1.223,1.672,0.572,33.287,0.913,0.38,0.017,47.54,22.672,0.05570214013485781
2013-12-30,6.823,3.878,0.928,1.098,26.483,1.226,1.682,0.573,33.306,0.914,0.381,0.017,47.59,22.671,0.05584053935219112
2013-12-31,6.823,3.88,0.928,1.097,26.502,1.23,1.691,0.573,33.325,0.914,0.382,0.017,47.21,22.67,0.055987102447603694
2014-01-02,6.824,3.878,0.928,1.098,26.492,1.228,1.68,0.573,33.316,0.914,0.381,0.017,47.24,22.678,0.05583235638921454
2014-01-03,6.824,3.876,0.928,1.099,26.482,1.226,1.669,0.573,33.306,0.913,0.381,0.017,47.82,22.687,0.05583235638921454
2014-01-06,6.825,3.875,0.928,1.1,26.472,1.224,1.658,0.572,33.297,0.913,0.38,0.017,48.14,22.695,0.055677655677655674
2014-01-07,6.826,3.873,0.929,1.101,26.462,1.221,1.647,0.572,33.288,0.913,0.379,0.017,48.11,22.704,0.055523000292997365
2014-01-08,6.826,3.871,0.929,1.102,26.452,1.219,1.635,0.572,33.278,0.912,0.379,0.017,47.94,22.712,0.055523000292997365
2014-01-09,6.827,3.869,0.929,1.103,26.442,1.217,1.624,0.572,33.269,0.912,0.378,0.017,47.9,22.721,0.05536839021532152
2014-01-10,6.828,3.867,0.929,1.104,26.432,1.215,1.613,0.572,33.26,0.911,0.377,0.017,48.36,22.729,0.05521382542472173
2014-01-13,6.828,3.866,0.929,1.105,26.422,1.213,1.602,0.571,33.25,0.911,0.377,0.017,48.2,22.738,0.05521382542472173
2014-01-14,6.829,3.864,0.929,1.106,26.412,1.211,1.591,0.571,33.241,0.911,0.376,0.017,48.53,22.746,0.05505930590130327
2014-01-15,6.83,3.862,0.93,1.107,26.402,1.209,1.58,0.571,33.232,0.91,0.375,0.017,48.82,22.755,0.05490483162518302
2014-01-16,6.83,3.86,0.93,1.108,26.392,1.207,1.569,0.571,33.222,0.91,0.375,0.017,48.89,22.763,0.05490483162518302
2014-01-17,6.831,3.858,0.93,1.109,26.382,1.204,1.558,0.571,33.213,0.91,0.374,0.017,48.68,22.772,0.054750402576489526
2014-01-21,6.832,3.857,0.93,1.11,26.372,1.202,1.547,0.57,33.204,0.909,0.373,0.017,49.05,22.78,0.054596018735362996
2014-01-22,6.832,3.855,0.93,1.111,26.362,1.2,1.535,0.57,33.194,0.909,0.373,0.017,48.91,22.789,0.054596018735362996
2014-01-23,6.833,3.853,0.93,1.112,26.352,1.198,1.524,0.57,33.185,0.909,0.372,0.017,48.5,22.797,0.05444168008195521
2014-01-24,6.834,3.851,0.931,1.113,26.342,1.196,1.513,0.57,33.176,0.908,0.372,0.017,47.58,22.806,0.05443371378402107
2014-01-27,6.834,3.849,0.931,1.114,26.332,1.194,1.502,0.57,33.166,0.908,0.371,0.017,47.19,22.814,0.05428738659642962
2014-01-28,6.835,3.848,0.931,1.115,26.322,1.192,1.491,0.569,33.157,0.908,0.37,0.017,47.23,22.823,0.05413313825896123
2014-01-29,6.836,3.846,0.931,1.116,26.312,1.19,1.48,0.569,33.148,0.907,0.37,0.017,46.79,22.831,0.05412521942656524
2014-01-30,6.836,3.844,0.931,1.117,26.302,1.187,1.469,0.569,33.138,0.907,0.369,0.017,47.51,22.84,0.053978935049736686
2014-01-31,6.837,3.842,0.931,1.118,26.292,1.185,1.458,0.569,33.129,0.906,0.368,0.017,48.1,22.848,0.05382477694895422
2014-02-03,6.838,3.84,0.932,1.119,26.282,1.183,1.446,0.569,33.12,0.906,0.368,0.017,46.96,22.856,0.05381690552793214
2014-02-04,6.838,3.839,0.932,1.12,26.272,1.181,1.435,0.568,33.11,0.906,0.367,0.017,47.65,22.865,0.05367066393682363
2014-02-05,6.839,3.837,0.932,1.121,26.262,1.179,1.424,0.568,33.101,0.905,0.366,0.017,47.81,22.873,0.053516595993566306
2014-02-06,6.84,3.835,0.932,1.122,26.252,1.177,1.413,0.568,33.092,0.905,0.366,0.017,48.25,22.882,0.05350877192982456
2014-02-07,6.84,3.833,0.932,1.123,26.242,1.175,1.402,0.568,33.082,0.905,0.365,0.017,48.76,22.89,0.0533625730994152
2014-02-10,6.841,3.831,0.932,1.124,26.232,1.172,1.391,0.568,33.073,0.904,0.364,0.017,49.18,22.899,0.05320859523461482
2014-02-11,6.842,3.83,0.933,1.125,26.222,1.17,1.38,0.567,33.064,0.904,0.364,0.017,49.45,22.907,0.05320081847413037
2014-02-12,6.842,3.828,0.933,1.126,26.212,1.168,1.369,0.567,33.054,0.904,0.363,0.017,49.06,22.916,0.053054662379421226
2014-02-13,6.843,3.826,0.933,1.127,26.202,1.166,1.358,0.567,33.045,0.903,0.362,0.017,49.31,22.924,0.052900774514102
2014-02-14,6.844,3.824,0.933,1.127,26.191,1.164,1.346,0.567,33.036,0.903,0.362,0.017,49.76,22.933,0.052893045002922266
2014-02-18,6.845,3.822,0.933,1.128,26.181,1.162,1.335,0.567,33.027,0.902,0.361,0.017,49.78,22.941,0.05273922571219868
2014-02-19,6.845,3.82,0.933,1.129,26.171,1.16,1.324,0.567,33.017,0.902,0.36,0.017,49.76,22.95,0.052593133674214754
2014-02-20,6.846,3.819,0.934,1.13,26.161,1.158,1.313,0.566,33.008,0.902,0.36,0.017,49.67,22.958,0.05258545135845749
