date,totalshareholderequity,debttoequityratio,grossprofit,revenue,totalliabilities,eps,cashonhand,NOI,assets,ebitda,netincome,cap_rate,v1,longtermdebt,cpi
2010-09-08,5.538,3.438,0.751,0.968,19.035,0.722,1.332,0.402,24.572,0.655,0.212,0.016,27.790,17.382,
2010-09-09,5.542,3.436,0.751,0.968,19.044,0.727,1.312,0.402,24.586,0.655,0.213,0.016,27.590,17.388,
2010-09-10,5.546,3.435,0.752,0.969,19.053,0.731,1.292,0.402,24.599,0.655,0.214,0.016,27.770,17.394,
2010-09-13,5.551,3.434,0.752,0.970,19.062,0.735,1.272,0.401,24.613,0.655,0.215,0.016,27.810,17.401,
2010-09-14,5.555,3.433,0.752,0.971,19.071,0.739,1.252,0.401,24.626,0.655,0.216,0.016,27.630,17.407,
2010-09-15,5.560,3.432,0.753,0.971,19.080,0.744,1.232,0.401,24.640,0.655,0.218,0.016,27.940,17.414,
2010-09-16,5.564,3.431,0.753,0.972,19.089,0.748,1.212,0.401,24.653,0.655,0.219,0.016,27.700,17.420,
2010-09-17,5.568,3.430,0.754,0.973,19.098,0.752,1.192,0.400,24.667,0.655,0.220,0.016,27.910,17.427,
2010-09-20,5.573,3.429,0.754,0.973,19.107,0.756,1.172,0.400,24.680,0.655,0.221,0.016,28.470,17.433,
2010-09-21,5.577,3.428,0.754,0.974,19.116,0.760,1.152,0.400,24.694,0.655,0.222,0.016,28.190,17.440,
2010-09-22,5.582,3.427,0.755,0.975,19.126,0.765,1.132,0.400,24.707,0.655,0.224,0.016,27.910,17.446,
2010-09-23,5.586,3.425,0.755,0.975,19.135,0.769,1.112,0.399,24.721,0.655,0.225,0.016,27.170,17.453,
2010-09-24,5.590,3.424,0.756,0.976,19.144,0.773,1.092,0.399,24.734,0.655,0.226,0.016,27.890,17.459,
2010-09-27,5.595,3.423,0.756,0.977,19.153,0.777,1.072,0.399,24.748,0.655,0.227,0.016,27.480,17.466,
2010-09-28,5.599,3.422,0.756,0.978,19.162,0.782,1.052,0.399,24.761,0.655,0.229,0.016,27.490,17.472,
2010-09-29,5.604,3.421,0.757,0.978,19.171,0.786,1.032,0.398,24.775,0.655,0.230,0.016,27.240,17.479,
2010-09-30,5.608,3.420,0.757,0.979,19.180,0.790,1.012,0.398,24.788,0.655,0.231,0.016,27.160,17.485,
2010-10-01,5.608,3.420,0.759,0.981,19.181,0.790,1.009,0.400,24.789,0.657,0.231,0.016,27.240,17.485,
2010-10-04,5.609,3.420,0.761,0.983,19.181,0.789,1.005,0.401,24.790,0.659,0.231,0.016,27.450,17.485,
2010-10-05,5.609,3.420,0.763,0.986,19.182,0.789,1.002,0.403,24.791,0.661,0.230,0.016,27.830,17.484,
2010-10-06,5.610,3.419,0.765,0.988,19.183,0.788,0.999,0.405,24.792,0.664,0.230,0.016,27.790,17.484,
2010-10-07,5.610,3.419,0.768,0.990,19.183,0.788,0.995,0.407,24.793,0.666,0.230,0.016,27.850,17.484,
2010-10-08,5.610,3.419,0.770,0.992,19.184,0.787,0.992,0.408,24.794,0.668,0.230,0.016,27.820,17.484,
2010-10-11,5.611,3.419,0.772,0.994,19.185,0.787,0.988,0.410,24.796,0.670,0.230,0.017,27.860,17.484,
2010-10-12,5.611,3.419,0.774,0.997,19.186,0.786,0.985,0.412,24.797,0.672,0.229,0.017,28.070,17.484,
2010-10-13,5.612,3.419,0.776,0.999,19.186,0.786,0.982,0.413,24.798,0.674,0.229,0.017,28.280,17.483,
2010-10-14,5.612,3.418,0.778,1.001,19.187,0.785,0.978,0.415,24.799,0.676,0.229,0.017,28.160,17.483,
2010-10-15,5.612,3.418,0.780,1.003,19.188,0.785,0.975,0.417,24.800,0.678,0.229,0.017,28.370,17.483,
2010-10-18,5.613,3.418,0.782,1.005,19.188,0.784,0.972,0.418,24.801,0.680,0.229,0.017,28.590,17.483,
2010-10-19,5.613,3.418,0.784,1.008,19.189,0.784,0.968,0.420,24.802,0.683,0.228,0.017,27.980,17.483,
2010-10-20,5.614,3.418,0.787,1.010,19.190,0.783,0.965,0.422,24.803,0.685,0.228,0.017,28.580,17.483,
2010-10-21,5.614,3.418,0.789,1.012,19.190,0.783,0.962,0.424,24.804,0.687,0.228,0.017,28.520,17.482,
2010-10-22,5.614,3.418,0.791,1.014,19.191,0.782,0.958,0.425,24.805,0.689,0.228,0.017,28.440,17.482,
2010-10-25,5.615,3.417,0.793,1.016,19.192,0.782,0.955,0.427,24.806,0.691,0.228,0.017,28.500,17.482,
2010-10-26,5.615,3.417,0.795,1.019,19.192,0.782,0.952,0.429,24.807,0.693,0.227,0.017,28.280,17.482,
2010-10-27,5.616,3.417,0.797,1.021,19.193,0.781,0.948,0.430,24.808,0.695,0.227,0.017,28.170,17.482,
2010-10-28,5.616,3.417,0.799,1.023,19.194,0.781,0.945,0.432,24.810,0.698,0.227,0.017,28.060,17.482,
2010-10-29,5.617,3.417,0.801,1.025,19.194,0.780,0.941,0.434,24.811,0.700,0.227,0.017,27.950,17.481,
2010-11-01,5.617,3.417,0.803,1.027,19.195,0.780,0.938,0.435,24.812,0.702,0.227,0.018,28.710,17.481,
2010-11-02,5.617,3.416,0.806,1.030,19.196,0.779,0.935,0.437,24.813,0.704,0.226,0.018,29.270,17.481,
2010-11-03,5.618,3.416,0.808,1.032,19.196,0.779,0.931,0.439,24.814,0.706,0.226,0.018,29.360,17.481,
2010-11-04,5.618,3.416,0.810,1.034,19.197,0.778,0.928,0.441,24.815,0.708,0.226,0.018,30.230,17.481,
2010-11-05,5.619,3.416,0.812,1.036,19.198,0.778,0.925,0.442,24.816,0.710,0.226,0.018,30.790,17.481,
2010-11-08,5.619,3.416,0.814,1.038,19.199,0.777,0.921,0.444,24.817,0.712,0.226,0.018,30.930,17.480,
2010-11-09,5.619,3.416,0.816,1.041,19.199,0.777,0.918,0.446,24.818,0.714,0.225,0.018,29.450,17.480,
2010-11-10,5.620,3.415,0.818,1.043,19.200,0.776,0.915,0.447,24.819,0.717,0.225,0.018,30.020,17.480,
2010-11-11,5.620,3.415,0.820,1.045,19.201,0.776,0.911,0.449,24.820,0.719,0.225,0.018,29.530,17.480,
2010-11-12,5.621,3.415,0.822,1.047,19.201,0.775,0.908,0.451,24.821,0.721,0.225,0.018,29.220,17.480,
2010-11-15,5.621,3.415,0.824,1.050,19.202,0.775,0.905,0.452,24.822,0.723,0.224,0.018,29.030,17.480,
2010-11-16,5.621,3.415,0.827,1.052,19.203,0.775,0.901,0.454,24.824,0.725,0.224,0.018,27.980,17.479,
2010-11-17,5.622,3.415,0.829,1.054,19.203,0.774,0.898,0.456,24.825,0.727,0.224,0.018,28.220,17.479,
2010-11-18,5.622,3.415,0.831,1.056,19.204,0.774,0.894,0.458,24.826,0.729,0.224,0.018,28.510,17.479,
2010-11-19,5.623,3.414,0.833,1.058,19.205,0.773,0.891,0.459,24.827,0.732,0.224,0.018,28.570,17.479,
2010-11-22,5.623,3.414,0.835,1.061,19.205,0.773,0.888,0.461,24.828,0.734,0.223,0.019,28.690,17.479,
2010-11-23,5.623,3.414,0.837,1.063,19.206,0.772,0.884,0.463,24.829,0.736,0.223,0.019,28.400,17.478,
2010-11-24,5.624,3.414,0.839,1.065,19.207,0.772,0.881,0.464,24.830,0.738,0.223,0.019,29.190,17.478,
2010-11-26,5.624,3.414,0.841,1.067,19.208,0.771,0.878,0.466,24.831,0.740,0.223,0.019,28.770,17.478,
2010-11-29,5.625,3.414,0.843,1.069,19.208,0.771,0.874,0.468,24.832,0.742,0.223,0.019,28.740,17.478,
2010-11-30,5.625,3.413,0.846,1.072,19.209,0.770,0.871,0.470,24.833,0.744,0.222,0.019,28.670,17.478,
2010-12-01,5.625,3.413,0.848,1.074,19.210,0.770,0.868,0.471,24.834,0.746,0.222,0.019,29.060,17.478,
2010-12-02,5.626,3.413,0.850,1.076,19.210,0.769,0.864,0.473,24.835,0.748,0.222,0.019,29.670,17.477,
2010-12-03,5.626,3.413,0.852,1.078,19.211,0.769,0.861,0.475,24.837,0.751,0.222,0.019,29.710,17.477,
2010-12-06,5.627,3.413,0.854,1.080,19.212,0.768,0.857,0.476,24.838,0.753,0.222,0.019,29.660,17.477,
2010-12-07,5.627,3.413,0.856,1.083,19.212,0.768,0.854,0.478,24.839,0.755,0.221,0.019,29.540,17.477,
2010-12-08,5.628,3.412,0.858,1.085,19.213,0.768,0.851,0.480,24.840,0.757,0.221,0.019,29.060,17.477,
2010-12-09,5.628,3.412,0.860,1.087,19.214,0.767,0.847,0.481,24.841,0.759,0.221,0.019,28.650,17.477,
2010-12-10,5.628,3.412,0.862,1.089,19.214,0.767,0.844,0.483,24.842,0.761,0.221,0.019,28.800,17.476,
2010-12-13,5.629,3.412,0.865,1.091,19.215,0.766,0.841,0.485,24.843,0.763,0.221,0.020,28.800,17.476,
2010-12-14,5.629,3.412,0.867,1.094,19.216,0.766,0.837,0.487,24.844,0.766,0.220,0.020,28.430,17.476,
2010-12-15,5.630,3.412,0.869,1.096,19.216,0.765,0.834,0.488,24.845,0.768,0.220,0.020,27.730,17.476,
2010-12-16,5.630,3.412,0.871,1.098,19.217,0.765,0.831,0.490,24.846,0.770,0.220,0.020,27.570,17.476,
2010-12-17,5.630,3.411,0.873,1.100,19.218,0.764,0.827,0.492,24.847,0.772,0.220,0.020,27.780,17.476,
2010-12-20,5.631,3.411,0.875,1.102,19.218,0.764,0.824,0.493,24.848,0.774,0.220,0.020,28.200,17.475,
2010-12-21,5.631,3.411,0.877,1.105,19.219,0.763,0.821,0.495,24.849,0.776,0.219,0.020,28.710,17.475,
2010-12-22,5.632,3.411,0.879,1.107,19.220,0.763,0.817,0.497,24.851,0.778,0.219,0.020,28.710,17.475,
2010-12-23,5.632,3.411,0.881,1.109,19.221,0.762,0.814,0.498,24.852,0.780,0.219,0.020,28.460,17.475,
2010-12-27,5.632,3.411,0.884,1.111,19.221,0.762,0.810,0.500,24.853,0.783,0.219,0.020,28.960,17.475,
2010-12-28,5.633,3.410,0.886,1.113,19.222,0.761,0.807,0.502,24.854,0.785,0.219,0.020,28.800,17.475,
2010-12-29,5.633,3.410,0.888,1.116,19.223,0.761,0.804,0.504,24.855,0.787,0.218,0.020,29.180,17.474,
2010-12-30,5.634,3.410,0.890,1.118,19.223,0.760,0.800,0.505,24.856,0.789,0.218,0.020,29.010,17.474,
2010-12-31,5.634,3.410,0.892,1.120,19.224,0.760,0.797,0.507,24.857,0.791,0.218,0.020,28.960,17.474,
2011-01-03,5.633,3.410,0.890,1.118,19.221,0.758,0.794,0.506,24.852,0.790,0.217,0.020,29.580,17.469,
2011-01-04,5.632,3.410,0.889,1.117,19.217,0.755,0.792,0.505,24.848,0.789,0.217,0.020,28.700,17.464,
2011-01-05,5.630,3.410,0.887,1.115,19.214,0.753,0.789,0.504,24.843,0.788,0.216,0.020,28.800,17.459,
2011-01-06,5.629,3.411,0.886,1.114,19.210,0.750,0.787,0.503,24.838,0.787,0.215,0.020,27.950,17.455,
2011-01-07,5.628,3.411,0.884,1.112,19.207,0.748,0.784,0.502,24.834,0.786,0.215,0.020,28.410,17.450,
2011-01-10,5.627,3.411,0.883,1.110,19.203,0.745,0.781,0.502,24.829,0.785,0.214,0.020,28.590,17.445,
